lemma,upos,HS_entry_ref
",",PUNCT,4294
plate,VERB,4294
or,CCONJ,4294
coate,VERB,4294
",",PUNCT,4294
of,ADP,4294
a,DET,4294
thickness,NOUN,4294
of,ADP,4294
>=,SYM,4294
3,NUM,4294
mm,NOUN,4294
but,CCONJ,4294
<,PUNCT,4294
"4,75",NUM,4294
mm,NOUN,4294
",",PUNCT,4294
without,ADP,4294
pattern,NOUN,4294
in,ADP,4294
relief,NOUN,4294
flat,ADV,4295
-,PUNCT,4295
roll,VERB,4295
product,NOUN,4295
of,ADP,4295
iron,NOUN,4295
or,CCONJ,4295
non-alloy,ADJ,4295
steel,NOUN,4295
",",PUNCT,4295
of,ADP,4295
a,DET,4295
width,NOUN,4295
of,ADP,4295
>=,SYM,4295
600,NUM,4295
mm,NOUN,4295
",",PUNCT,4295
not,ADV,4295
in,ADP,4295
coil,NOUN,4295
",",PUNCT,4295
simply,ADV,4295
hot,ADJ,4295
-,PUNCT,4295
roll,VERB,4295
",",PUNCT,4295
not,CCONJ,4295
clad,NOUN,4295
",",PUNCT,4295
plate,VERB,4295
or,CCONJ,4295
coate,VERB,4295
",",PUNCT,4295
of,ADP,4295
a,DET,4295
thickness,NOUN,4295
of,ADP,4295
<,PUNCT,4295
3,NUM,4295
mm,INTJ,4295
",",PUNCT,4295
without,ADP,4295
pattern,NOUN,4295
in,ADP,4295
relief,NOUN,4295
flat,ADV,4296
-,PUNCT,4296
roll,VERB,4296
product,NOUN,4296
of,ADP,4296
iron,NOUN,4296
or,CCONJ,4296
steel,NOUN,4296
",",PUNCT,4296
of,ADP,4296
a,DET,4296
width,NOUN,4296
>=,SYM,4296
600,NUM,4296
mm,NOUN,4296
",",PUNCT,4296
hot,ADJ,4296
-,PUNCT,4296
roll,VERB,4296
and,CCONJ,4296
further,ADV,4296
work,VERB,4296
",",PUNCT,4296
but,CCONJ,4296
not,ADV,4296
clad,VERB,4296
",",PUNCT,4296
plate,VERB,4296
or,CCONJ,4296
coate,VERB,4296
flat,ADV,4297
-,PUNCT,4297
roll,VERB,4297
product,NOUN,4297
of,ADP,4297
iron,NOUN,4297
or,CCONJ,4297
non-alloy,ADJ,4297
steel,NOUN,4297
",",PUNCT,4297
of,ADP,4297
a,DET,4297
width,NOUN,4297
of,ADP,4297
>=,SYM,4297
600,NUM,4297
mm,NOUN,4297
",",PUNCT,4297
cold,ADJ,4297
-,PUNCT,4297
roll,VERB,4297
"""",PUNCT,4297
cold,ADJ,4297
-,PUNCT,4297
reduce,VERB,4297
"""",PUNCT,4297
",",PUNCT,4297
not,ADV,4297
clad,NOUN,4297
",",PUNCT,4297
plate,VERB,4297
or,CCONJ,4297
coate,VERB,4297
flat,ADV,4298
-,PUNCT,4298
roll,VERB,4298
product,NOUN,4298
of,ADP,4298
iron,NOUN,4298
or,CCONJ,4298
non-alloy,ADJ,4298
steel,NOUN,4298
",",PUNCT,4298
of,ADP,4298
a,DET,4298
width,NOUN,4298
of,ADP,4298
>=,SYM,4298
600,NUM,4298
mm,INTJ,4298
",",PUNCT,4298
in,ADP,4298
coil,NOUN,4298
",",PUNCT,4298
simply,ADV,4298
cold,ADJ,4298
-,PUNCT,4298
roll,VERB,4298
"""",PUNCT,4298
cold,ADJ,4298
-,PUNCT,4298
reduce,VERB,4298
"""",PUNCT,4298
",",PUNCT,4298
not,ADV,4298
clad,NOUN,4298
",",PUNCT,4298
plate,VERB,4298
or,CCONJ,4298
coate,VERB,4298
",",PUNCT,4298
of,ADP,4298
a,DET,4298
thickness,NOUN,4298
of,ADP,4298
>=,SYM,4298
3,X,4298
mm,X,4298
flat,ADV,4299
-,PUNCT,4299
roll,VERB,4299
product,NOUN,4299
of,ADP,4299
iron,NOUN,4299
or,CCONJ,4299
non-alloy,ADJ,4299
steel,NOUN,4299
",",PUNCT,4299
of,ADP,4299
a,DET,4299
width,NOUN,4299
of,ADP,4299
>=,SYM,4299
600,NUM,4299
mm,INTJ,4299
",",PUNCT,4299
in,ADP,4299
coil,NOUN,4299
",",PUNCT,4299
simply,ADV,4299
cold,ADJ,4299
-,PUNCT,4299
roll,VERB,4299
"""",PUNCT,4299
cold,ADJ,4299
-,PUNCT,4299
reduce,VERB,4299
"""",PUNCT,4299
",",PUNCT,4299
not,ADV,4299
clad,NOUN,4299
",",PUNCT,4299
plate,VERB,4299
or,CCONJ,4299
coate,VERB,4299
",",PUNCT,4299
of,ADP,4299
a,DET,4299
thickness,NOUN,4299
of,ADP,4299
>,PUNCT,4299
1,NUM,4299
mm,NOUN,4299
but,CCONJ,4299
<,PUNCT,4299
3,NUM,4299
mm,NOUN,4299
flat,ADV,4300
-,PUNCT,4300
roll,VERB,4300
product,NOUN,4300
of,ADP,4300
iron,NOUN,4300
or,CCONJ,4300
non-alloy,ADJ,4300
steel,NOUN,4300
",",PUNCT,4300
of,ADP,4300
a,DET,4300
width,NOUN,4300
of,ADP,4300
>=,SYM,4300
600,NUM,4300
mm,INTJ,4300
",",PUNCT,4300
in,ADP,4300
coil,NOUN,4300
",",PUNCT,4300
simply,ADV,4300
cold,ADJ,4300
-,PUNCT,4300
roll,VERB,4300
"""",PUNCT,4300
cold,ADJ,4300
-,PUNCT,4300
reduce,VERB,4300
"""",PUNCT,4300
",",PUNCT,4300
not,ADV,4300
clad,NOUN,4300
",",PUNCT,4300
plate,VERB,4300
or,CCONJ,4300
coate,VERB,4300
",",PUNCT,4300
of,ADP,4300
a,DET,4300
thickness,NOUN,4300
of,ADP,4300
>=,SYM,4300
0,NUM,4300
",5",NUM,4300
mm,NOUN,4300
but,CCONJ,4300
<=,SYM,4300
1,NUM,4300
mm,NOUN,4300
flat,ADV,4301
-,PUNCT,4301
roll,VERB,4301
product,NOUN,4301
of,ADP,4301
iron,NOUN,4301
or,CCONJ,4301
non-alloy,ADJ,4301
steel,NOUN,4301
",",PUNCT,4301
of,ADP,4301
a,DET,4301
width,NOUN,4301
of,ADP,4301
>=,SYM,4301
600,NUM,4301
mm,INTJ,4301
",",PUNCT,4301
in,ADP,4301
coil,NOUN,4301
",",PUNCT,4301
simply,ADV,4301
cold,ADJ,4301
-,PUNCT,4301
roll,VERB,4301
"""",PUNCT,4301
cold,ADJ,4301
-,PUNCT,4301
reduce,VERB,4301
"""",PUNCT,4301
",",PUNCT,4301
not,ADV,4301
clad,NOUN,4301
",",PUNCT,4301
plate,VERB,4301
or,CCONJ,4301
coate,VERB,4301
",",PUNCT,4301
of,ADP,4301
a,DET,4301
thickness,NOUN,4301
of,ADP,4301
<,SYM,4301
0,NUM,4301
",5",NUM,4301
mm,NOUN,4301
flat,ADV,4302
-,PUNCT,4302
roll,VERB,4302
product,NOUN,4302
of,ADP,4302
iron,NOUN,4302
or,CCONJ,4302
non-alloy,ADJ,4302
steel,NOUN,4302
",",PUNCT,4302
of,ADP,4302
a,DET,4302
width,NOUN,4302
of,ADP,4302
>=,SYM,4302
600,NUM,4302
mm,NOUN,4302
",",PUNCT,4302
not,ADV,4302
in,ADP,4302
coil,NOUN,4302
",",PUNCT,4302
simply,ADV,4302
cold,ADJ,4302
-,PUNCT,4302
roll,VERB,4302
"""",PUNCT,4302
cold,ADJ,4302
-,PUNCT,4302
reduce,VERB,4302
"""",PUNCT,4302
",",PUNCT,4302
not,ADV,4302
clad,NOUN,4302
",",PUNCT,4302
plate,VERB,4302
or,CCONJ,4302
coate,VERB,4302
",",PUNCT,4302
of,ADP,4302
a,DET,4302
thickness,NOUN,4302
of,ADP,4302
>=,SYM,4302
3,X,4302
mm,X,4302
flat,ADV,4303
-,PUNCT,4303
roll,VERB,4303
product,NOUN,4303
of,ADP,4303
iron,NOUN,4303
or,CCONJ,4303
non-alloy,ADJ,4303
steel,NOUN,4303
",",PUNCT,4303
of,ADP,4303
a,DET,4303
width,NOUN,4303
of,ADP,4303
>=,SYM,4303
600,NUM,4303
mm,NOUN,4303
",",PUNCT,4303
not,ADV,4303
in,ADP,4303
coil,NOUN,4303
",",PUNCT,4303
simply,ADV,4303
cold,ADJ,4303
-,PUNCT,4303
roll,VERB,4303
"""",PUNCT,4303
cold,ADJ,4303
-,PUNCT,4303
reduce,VERB,4303
"""",PUNCT,4303
",",PUNCT,4303
not,ADV,4303
clad,NOUN,4303
",",PUNCT,4303
plate,VERB,4303
or,CCONJ,4303
coate,VERB,4303
",",PUNCT,4303
of,ADP,4303
a,DET,4303
thickness,NOUN,4303
of,ADP,4303
>,PUNCT,4303
1,NUM,4303
mm,NOUN,4303
but,CCONJ,4303
<,PUNCT,4303
3,NUM,4303
mm,NOUN,4303
flat,ADV,4304
-,PUNCT,4304
roll,VERB,4304
product,NOUN,4304
of,ADP,4304
iron,NOUN,4304
or,CCONJ,4304
non-alloy,ADJ,4304
steel,NOUN,4304
",",PUNCT,4304
of,ADP,4304
a,DET,4304
width,NOUN,4304
of,ADP,4304
>=,SYM,4304
600,NUM,4304
mm,NOUN,4304
",",PUNCT,4304
not,ADV,4304
in,ADP,4304
coil,NOUN,4304
",",PUNCT,4304
simply,ADV,4304
cold,ADJ,4304
-,PUNCT,4304
roll,VERB,4304
"""",PUNCT,4304
cold,ADJ,4304
-,PUNCT,4304
reduce,VERB,4304
"""",PUNCT,4304
",",PUNCT,4304
not,ADV,4304
clad,NOUN,4304
",",PUNCT,4304
plate,VERB,4304
or,CCONJ,4304
coate,VERB,4304
",",PUNCT,4304
of,ADP,4304
a,DET,4304
thickness,NOUN,4304
of,ADP,4304
>=,SYM,4304
0,NUM,4304
",5",NUM,4304
mm,NOUN,4304
but,CCONJ,4304
<=,SYM,4304
1,NUM,4304
mm,NOUN,4304
flat,ADV,4305
-,PUNCT,4305
roll,VERB,4305
product,NOUN,4305
of,ADP,4305
iron,NOUN,4305
or,CCONJ,4305
non-alloy,ADJ,4305
steel,NOUN,4305
",",PUNCT,4305
of,ADP,4305
a,DET,4305
width,NOUN,4305
of,ADP,4305
>=,SYM,4305
600,NUM,4305
mm,NOUN,4305
",",PUNCT,4305
not,ADV,4305
in,ADP,4305
coil,NOUN,4305
",",PUNCT,4305
simply,ADV,4305
cold,ADJ,4305
-,PUNCT,4305
roll,VERB,4305
"""",PUNCT,4305
cold,ADJ,4305
-,PUNCT,4305
reduce,VERB,4305
"""",PUNCT,4305
",",PUNCT,4305
not,ADV,4305
clad,NOUN,4305
",",PUNCT,4305
plate,VERB,4305
or,CCONJ,4305
coate,VERB,4305
",",PUNCT,4305
of,ADP,4305
a,DET,4305
thickness,NOUN,4305
of,ADP,4305
<,SYM,4305
0,NUM,4305
",5",NUM,4305
mm,NOUN,4305
flat,ADV,4306
-,PUNCT,4306
roll,VERB,4306
product,NOUN,4306
of,ADP,4306
iron,NOUN,4306
or,CCONJ,4306
steel,NOUN,4306
",",PUNCT,4306
of,ADP,4306
a,DET,4306
width,NOUN,4306
of,ADP,4306
>=,SYM,4306
600,NUM,4306
mm,NOUN,4306
",",PUNCT,4306
cold,ADJ,4306
-,PUNCT,4306
roll,VERB,4306
"""",PUNCT,4306
cold,ADJ,4306
-,PUNCT,4306
reduce,VERB,4306
"""",PUNCT,4306
",",PUNCT,4306
and,CCONJ,4306
further,ADV,4306
work,VERB,4306
",",PUNCT,4306
but,CCONJ,4306
not,ADV,4306
clad,VERB,4306
",",PUNCT,4306
plate,VERB,4306
or,CCONJ,4306
coate,VERB,4306
flat,ADV,4307
-,PUNCT,4307
roll,VERB,4307
product,NOUN,4307
of,ADP,4307
iron,NOUN,4307
or,CCONJ,4307
non-alloy,ADJ,4307
steel,NOUN,4307
",",PUNCT,4307
of,ADP,4307
a,DET,4307
width,NOUN,4307
>=,SYM,4307
600,NUM,4307
mm,NOUN,4307
",",PUNCT,4307
hot,ADJ,4307
-,PUNCT,4307
roll,ADJ,4307
or,CCONJ,4307
cold,ADJ,4307
-,PUNCT,4307
roll,VERB,4307
"""",PUNCT,4307
cold,ADJ,4307
-,PUNCT,4307
reduce,VERB,4307
"""",PUNCT,4307
",",PUNCT,4307
clad,NOUN,4307
",",PUNCT,4307
plate,VERB,4307
or,CCONJ,4307
coate,VERB,4307
flat,ADV,4308
-,PUNCT,4308
roll,VERB,4308
product,NOUN,4308
of,ADP,4308
iron,NOUN,4308
or,CCONJ,4308
non-alloy,ADJ,4308
steel,NOUN,4308
",",PUNCT,4308
of,ADP,4308
a,DET,4308
width,NOUN,4308
of,ADP,4308
>=,SYM,4308
600,NUM,4308
mm,NOUN,4308
",",PUNCT,4308
hot,ADJ,4308
-,PUNCT,4308
roll,ADJ,4308
or,CCONJ,4308
cold,ADJ,4308
-,PUNCT,4308
roll,VERB,4308
"""",PUNCT,4308
cold,ADJ,4308
-,PUNCT,4308
reduce,VERB,4308
"""",PUNCT,4308
",",PUNCT,4308
tin,VERB,4308
",",PUNCT,4308
of,ADP,4308
a,DET,4308
thickness,NOUN,4308
of,ADP,4308
>=,SYM,4308
0,NUM,4308
",5",NUM,4308
mm,NOUN,4308
flat,ADV,4309
-,PUNCT,4309
roll,VERB,4309
product,NOUN,4309
of,ADP,4309
iron,NOUN,4309
or,CCONJ,4309
non-alloy,ADJ,4309
steel,NOUN,4309
",",PUNCT,4309
of,ADP,4309
a,DET,4309
width,NOUN,4309
of,ADP,4309
>=,SYM,4309
600,NUM,4309
mm,NOUN,4309
",",PUNCT,4309
hot,ADJ,4309
-,PUNCT,4309
roll,ADJ,4309
or,CCONJ,4309
cold,ADJ,4309
-,PUNCT,4309
roll,VERB,4309
"""",PUNCT,4309
cold,ADJ,4309
-,PUNCT,4309
reduce,VERB,4309
"""",PUNCT,4309
",",PUNCT,4309
tin,VERB,4309
",",PUNCT,4309
of,ADP,4309
a,DET,4309
thickness,NOUN,4309
of,ADP,4309
<,SYM,4309
0,NUM,4309
",5",NUM,4309
mm,NOUN,4309
flat,ADV,4310
-,PUNCT,4310
roll,VERB,4310
product,NOUN,4310
of,ADP,4310
iron,NOUN,4310
or,CCONJ,4310
non-alloy,ADJ,4310
steel,NOUN,4310
",",PUNCT,4310
of,ADP,4310
a,DET,4310
width,NOUN,4310
of,ADP,4310
>=,SYM,4310
600,NUM,4310
mm,NOUN,4310
",",PUNCT,4310
hot,ADJ,4310
-,PUNCT,4310
roll,ADJ,4310
or,CCONJ,4310
cold,ADJ,4310
-,PUNCT,4310
roll,VERB,4310
"""",PUNCT,4310
cold,ADJ,4310
-,PUNCT,4310
reduce,VERB,4310
"""",PUNCT,4310
",",PUNCT,4310
plate,VERB,4310
or,CCONJ,4310
coate,VERB,4310
with,ADP,4310
lead,NOUN,4310
",",PUNCT,4310
incl,INTJ,4310
.,PUNCT,4310
terne,NUM,4310
-,PUNCT,4310
plate,NOUN,4310
flat,ADV,4311
-,PUNCT,4311
roll,VERB,4311
product,NOUN,4311
of,ADP,4311
iron,NOUN,4311
or,CCONJ,4311
non-alloy,ADJ,4311
steel,NOUN,4311
",",PUNCT,4311
of,ADP,4311
a,DET,4311
width,NOUN,4311
of,ADP,4311
>=,SYM,4311
600,NUM,4311
mm,NOUN,4311
",",PUNCT,4311
hot,ADJ,4311
-,PUNCT,4311
roll,ADJ,4311
or,CCONJ,4311
cold,ADJ,4311
-,PUNCT,4311
roll,VERB,4311
"""",PUNCT,4311
cold,ADJ,4311
-,PUNCT,4311
reduce,VERB,4311
"""",PUNCT,4311
",",PUNCT,4311
electrolytically,ADV,4311
plate,VERB,4311
or,CCONJ,4311
coate,VERB,4311
with,ADP,4311
zinc,NOUN,4311
flat,ADV,4312
-,PUNCT,4312
roll,VERB,4312
product,NOUN,4312
of,ADP,4312
iron,NOUN,4312
or,CCONJ,4312
non-alloy,ADJ,4312
steel,NOUN,4312
",",PUNCT,4312
of,ADP,4312
a,DET,4312
width,NOUN,4312
of,ADP,4312
>=,SYM,4312
600,NUM,4312
mm,NOUN,4312
",",PUNCT,4312
hot,ADJ,4312
-,PUNCT,4312
roll,ADJ,4312
or,CCONJ,4312
cold,ADJ,4312
-,PUNCT,4312
roll,VERB,4312
"""",PUNCT,4312
cold,ADJ,4312
-,PUNCT,4312
reduce,VERB,4312
"""",PUNCT,4312
",",PUNCT,4312
corrugate,VERB,4312
",",PUNCT,4312
plate,VERB,4312
or,CCONJ,4312
coate,VERB,4312
with,ADP,4312
zinc,NOUN,4312
(,PUNCT,4312
excl,INTJ,4312
.,PUNCT,4312
electrolytically,ADV,4312
plate,VERB,4312
or,CCONJ,4312
coate,VERB,4312
with,ADP,4312
zinc,NOUN,4312
),PUNCT,4312
flat,ADV,4313
-,PUNCT,4313
roll,VERB,4313
product,NOUN,4313
of,ADP,4313
iron,NOUN,4313
or,CCONJ,4313
non-alloy,ADJ,4313
steel,NOUN,4313
",",PUNCT,4313
of,ADP,4313
a,DET,4313
width,NOUN,4313
of,ADP,4313
>=,SYM,4313
600,NUM,4313
mm,NOUN,4313
",",PUNCT,4313
hot,ADJ,4313
-,PUNCT,4313
roll,ADJ,4313
or,CCONJ,4313
cold,ADJ,4313
-,PUNCT,4313
roll,VERB,4313
"""",PUNCT,4313
cold,ADJ,4313
-,PUNCT,4313
reduce,VERB,4313
"""",PUNCT,4313
",",PUNCT,4313
not,ADV,4313
corrugate,VERB,4313
",",PUNCT,4313
plate,VERB,4313
or,CCONJ,4313
coate,VERB,4313
with,ADP,4313
zinc,NOUN,4313
(,PUNCT,4313
excl,INTJ,4313
.,PUNCT,4313
electrolytically,ADV,4313
plate,VERB,4313
or,CCONJ,4313
coate,VERB,4313
with,ADP,4313
zinc,NOUN,4313
),PUNCT,4313
flat,ADV,4314
-,PUNCT,4314
roll,VERB,4314
product,NOUN,4314
of,ADP,4314
iron,NOUN,4314
or,CCONJ,4314
non-alloy,ADJ,4314
steel,NOUN,4314
",",PUNCT,4314
of,ADP,4314
a,DET,4314
width,NOUN,4314
of,ADP,4314
>=,SYM,4314
600,NUM,4314
mm,NOUN,4314
",",PUNCT,4314
hot,ADJ,4314
-,PUNCT,4314
roll,ADJ,4314
or,CCONJ,4314
cold,ADJ,4314
-,PUNCT,4314
roll,VERB,4314
"""",PUNCT,4314
cold,ADJ,4314
-,PUNCT,4314
reduce,VERB,4314
"""",PUNCT,4314
",",PUNCT,4314
plate,VERB,4314
or,CCONJ,4314
coate,VERB,4314
with,ADP,4314
chromium,NOUN,4314
oxide,ADP,4314
or,CCONJ,4314
with,ADP,4314
chromium,NOUN,4314
and,CCONJ,4314
chromium,NOUN,4314
oxide,NOUN,4314
flat,ADV,4315
-,PUNCT,4315
roll,VERB,4315
product,NOUN,4315
of,ADP,4315
iron,NOUN,4315
or,CCONJ,4315
non-alloy,ADJ,4315
steel,NOUN,4315
",",PUNCT,4315
of,ADP,4315
a,DET,4315
width,NOUN,4315
of,ADP,4315
>=,SYM,4315
600,NUM,4315
mm,NOUN,4315
",",PUNCT,4315
hot,ADJ,4315
-,PUNCT,4315
roll,ADJ,4315
or,CCONJ,4315
cold,ADJ,4315
-,PUNCT,4315
roll,VERB,4315
"""",PUNCT,4315
cold,ADJ,4315
-,PUNCT,4315
reduce,VERB,4315
"""",PUNCT,4315
",",PUNCT,4315
plate,VERB,4315
or,CCONJ,4315
coate,VERB,4315
with,ADP,4315
aluminium,NOUN,4315
-,PUNCT,4315
zinc,NOUN,4315
alloy,NOUN,4315
flat,ADV,4316
-,PUNCT,4316
roll,VERB,4316
product,NOUN,4316
of,ADP,4316
iron,NOUN,4316
or,CCONJ,4316
non-alloy,ADJ,4316
steel,NOUN,4316
",",PUNCT,4316
of,ADP,4316
a,DET,4316
width,NOUN,4316
of,ADP,4316
>=,SYM,4316
600,NUM,4316
mm,NOUN,4316
",",PUNCT,4316
hot,ADJ,4316
-,PUNCT,4316
roll,ADJ,4316
or,CCONJ,4316
cold,ADJ,4316
-,PUNCT,4316
roll,VERB,4316
"""",PUNCT,4316
cold,ADJ,4316
-,PUNCT,4316
reduce,VERB,4316
"""",PUNCT,4316
",",PUNCT,4316
plate,VERB,4316
or,CCONJ,4316
coate,VERB,4316
with,ADP,4316
aluminium,NOUN,4316
(,PUNCT,4316
excl,INTJ,4316
.,PUNCT,4316
product,NOUN,4316
plate,VERB,4316
or,CCONJ,4316
coate,VERB,4316
with,ADP,4316
aluminium,NOUN,4316
-,PUNCT,4316
zinc,NOUN,4316
alloy,NOUN,4316
),PUNCT,4316
flat,ADJ,4317
product,NOUN,4317
of,ADP,4317
iron,ADJ,4317
or,CCONJ,4317
non-alloy,ADJ,4317
steel,NOUN,4317
",",PUNCT,4317
of,ADP,4317
a,DET,4317
width,NOUN,4317
of,ADP,4317
>=,SYM,4317
600,NUM,4317
mm,NUM,4317
",",PUNCT,4317
hot,ADJ,4317
-,PUNCT,4317
roll,VERB,4317
or,CCONJ,4317
cold,ADJ,4317
-,PUNCT,4317
roll,VERB,4317
"""",PUNCT,4317
cold,ADJ,4317
-,PUNCT,4317
reduce,VERB,4317
"""",PUNCT,4317
",",PUNCT,4317
paint,VERB,4317
",",PUNCT,4317
varnish,VERB,4317
or,CCONJ,4317
coate,VERB,4317
with,ADP,4317
plastics,NOUN,4317
flat,ADV,4318
-,PUNCT,4318
roll,VERB,4318
product,NOUN,4318
of,ADP,4318
iron,NOUN,4318
or,CCONJ,4318
non-alloy,ADJ,4318
steel,NOUN,4318
",",PUNCT,4318
of,ADP,4318
a,DET,4318
width,NOUN,4318
of,ADP,4318
>=,SYM,4318
600,NUM,4318
mm,NOUN,4318
",",PUNCT,4318
hot,ADJ,4318
-,PUNCT,4318
roll,ADJ,4318
or,CCONJ,4318
cold,ADJ,4318
-,PUNCT,4318
roll,VERB,4318
"""",PUNCT,4318
cold,ADJ,4318
-,PUNCT,4318
reduce,VERB,4318
"""",PUNCT,4318
",",PUNCT,4318
clad,NOUN,4318
",",PUNCT,4318
plate,VERB,4318
or,CCONJ,4318
coate,VERB,4318
(,PUNCT,4318
excl,INTJ,4318
.,PUNCT,4318
tin,VERB,4318
",",PUNCT,4318
plate,VERB,4318
or,CCONJ,4318
coate,VERB,4318
with,ADP,4318
lead,NOUN,4318
",",PUNCT,4318
zinc,NOUN,4318
",",PUNCT,4318
chromium,NOUN,4318
oxide,NOUN,4318
",",PUNCT,4318
chromium,NOUN,4318
and,CCONJ,4318
chromium,NOUN,4318
oxide,NOUN,4318
",",PUNCT,4318
or,CCONJ,4318
aluminium,NOUN,4318
",",PUNCT,4318
paint,VERB,4318
",",PUNCT,4318
varnish,VERB,4318
or,CCONJ,4318
coate,VERB,4318
with,ADP,4318
plastics,NOUN,4318
),PUNCT,4318
flat,ADV,4319
-,PUNCT,4319
roll,VERB,4319
product,NOUN,4319
of,ADP,4319
iron,NOUN,4319
or,CCONJ,4319
non-alloy,ADJ,4319
steel,NOUN,4319
",",PUNCT,4319
of,ADP,4319
a,DET,4319
width,NOUN,4319
of,ADP,4319
<,PUNCT,4319
600,NUM,4319
mm,NOUN,4319
",",PUNCT,4319
hot,ADJ,4319
-,PUNCT,4319
roll,ADJ,4319
or,CCONJ,4319
cold,ADJ,4319
-,PUNCT,4319
roll,VERB,4319
"""",PUNCT,4319
cold,ADJ,4319
-,PUNCT,4319
reduce,VERB,4319
"""",PUNCT,4319
",",PUNCT,4319
not,ADV,4319
clad,NOUN,4319
",",PUNCT,4319
plate,VERB,4319
or,CCONJ,4319
coate,VERB,4319
flat,ADV,4320
-,PUNCT,4320
roll,VERB,4320
product,NOUN,4320
of,ADP,4320
iron,NOUN,4320
or,CCONJ,4320
non-alloy,ADJ,4320
steel,NOUN,4320
",",PUNCT,4320
simply,ADV,4320
hot,ADJ,4320
-,PUNCT,4320
roll,VERB,4320
on,ADP,4320
four,NUM,4320
face,NOUN,4320
or,CCONJ,4320
in,ADP,4320
a,DET,4320
close,VERB,4320
box,NOUN,4320
pass,NOUN,4320
",",PUNCT,4320
not,CCONJ,4320
clad,NOUN,4320
",",PUNCT,4320
plate,VERB,4320
or,CCONJ,4320
coate,VERB,4320
",",PUNCT,4320
of,ADP,4320
a,DET,4320
width,NOUN,4320
of,ADP,4320
>,PUNCT,4320
150,NUM,4320
mm,NOUN,4320
but,CCONJ,4320
<,PUNCT,4320
600,NUM,4320
mm,NOUN,4320
and,CCONJ,4320
a,DET,4320
thickness,NOUN,4320
of,ADP,4320
>=,SYM,4320
4,NUM,4320
mm,NOUN,4320
",",PUNCT,4320
not,ADV,4320
in,ADP,4320
coil,NOUN,4320
",",PUNCT,4320
without,ADP,4320
pattern,NOUN,4320
in,ADP,4320
relief,NOUN,4320
",",PUNCT,4320
commonly,ADV,4320
know,VERB,4320
as,ADP,4320
"""",PUNCT,4320
wide,ADJ,4320
flat,NOUN,4320
"""",PUNCT,4320
flat,ADV,4321
-,PUNCT,4321
roll,VERB,4321
product,NOUN,4321
of,ADP,4321
iron,NOUN,4321
or,CCONJ,4321
non-alloy,ADJ,4321
steel,NOUN,4321
",",PUNCT,4321
of,ADP,4321
a,DET,4321
width,NOUN,4321
<,PUNCT,4321
600,NUM,4321
mm,NOUN,4321
",",PUNCT,4321
not,PART,4321
further,ADV,4321
work,VERB,4321
than,ADP,4321
hot,ADJ,4321
-,PUNCT,4321
roll,VERB,4321
",",PUNCT,4321
not,CCONJ,4321
clad,NOUN,4321
",",PUNCT,4321
plate,VERB,4321
or,CCONJ,4321
coate,VERB,4321
",",PUNCT,4321
of,ADP,4321
a,DET,4321
thickness,NOUN,4321
of,ADP,4321
>=,SYM,4321
"4,75",NUM,4321
mm,NOUN,4321
(,PUNCT,4321
excl,INTJ,4321
.,PUNCT,4321
"""",PUNCT,4321
wide,ADJ,4321
flat,NOUN,4321
"""",PUNCT,4321
),PUNCT,4321
flat,ADV,4322
-,PUNCT,4322
roll,VERB,4322
product,NOUN,4322
of,ADP,4322
iron,NOUN,4322
or,CCONJ,4322
non-alloy,ADJ,4322
steel,NOUN,4322
",",PUNCT,4322
of,ADP,4322
a,DET,4322
width,NOUN,4322
<,PUNCT,4322
600,NUM,4322
mm,NOUN,4322
",",PUNCT,4322
simply,ADV,4322
hot,ADJ,4322
-,PUNCT,4322
roll,VERB,4322
",",PUNCT,4322
not,CCONJ,4322
clad,NOUN,4322
",",PUNCT,4322
plate,VERB,4322
or,CCONJ,4322
coate,VERB,4322
",",PUNCT,4322
of,ADP,4322
a,DET,4322
thickness,NOUN,4322
<,PUNCT,4322
"4,75",NUM,4322
mm,NOUN,4322
(,PUNCT,4322
excl,INTJ,4322
.,PUNCT,4322
"""",PUNCT,4322
wide,ADJ,4322
flat,NOUN,4322
"""",PUNCT,4322
),PUNCT,4322
flat,ADV,4323
-,PUNCT,4323
roll,VERB,4323
product,NOUN,4323
of,ADP,4323
iron,NOUN,4323
or,CCONJ,4323
non-alloy,ADJ,4323
steel,NOUN,4323
",",PUNCT,4323
of,ADP,4323
a,DET,4323
width,NOUN,4323
of,ADP,4323
<,PUNCT,4323
600,NUM,4323
mm,NOUN,4323
",",PUNCT,4323
simply,ADV,4323
cold,ADJ,4323
-,PUNCT,4323
roll,VERB,4323
"""",PUNCT,4323
cold,ADJ,4323
-,PUNCT,4323
reduce,VERB,4323
"""",PUNCT,4323
",",PUNCT,4323
not,ADV,4323
clad,NOUN,4323
",",PUNCT,4323
plate,VERB,4323
or,CCONJ,4323
coate,VERB,4323
",",PUNCT,4323
contain,VERB,4323
by,ADP,4323
weight,NOUN,4323
<,PUNCT,4323
"0,25",NUM,4323
%,SYM,4323
of,ADP,4323
carbon,NOUN,4323
flat,ADV,4324
-,PUNCT,4324
roll,VERB,4324
product,NOUN,4324
of,ADP,4324
iron,NOUN,4324
or,CCONJ,4324
non-alloy,ADJ,4324
steel,NOUN,4324
",",PUNCT,4324
of,ADP,4324
a,DET,4324
width,NOUN,4324
of,ADP,4324
<,PUNCT,4324
600,NUM,4324
mm,NOUN,4324
",",PUNCT,4324
simply,ADV,4324
